payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,selected_action,decision_type,fallback_used,failure_class,risk_checks_passed,probability_margin,expected_value_margin_inr,margin_fallback_triggered,decision_reasons,predicted_retry_payment_probability,retry_payment_supported,retry_payment_support_count,retry_payment_support_ess,predicted_payment_link_probability,payment_link_supported,payment_link_support_count,payment_link_support_ess,predicted_whatsapp_reminder_probability,whatsapp_reminder_supported,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,predicted_escalate_to_merchant_probability,escalate_to_merchant_supported,escalate_to_merchant_support_count,escalate_to_merchant_support_ess
TXN0000152048,C007277,2024-12-02 20:37:01,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,technical_retryable,True,0.03619432,182.72000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:182.72"", ""probability_margin:0.05760163"", ""decision_margin_passed""]",0.60199726,True,387,66.60326136,0.65959889,True,625,91.91881191,0.62340456,True,50,36.09870729,0.42751262,True,196,56.61961283
TXN0000226630,C002676,2024-12-02 21:21:11,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,authentication_required,False,0.00433969,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.58516425,True,47,47.00000000,0.63236469,False,2,2.00000000,0.62802500,False,21,3.60798899,0.44273564,False,12,3.68852452
TXN0000093364,C001919,2024-12-02 22:44:49,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.00063628,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.49955419,True,126,18.74890631,0.47498342,False,9,9.00000000,0.49891791,True,73,15.08078281,0.36401302,True,237,33.53941007
TXN0000158533,C005050,2024-12-03 02:38:35,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.02034163,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.68070543,True,58,8.97709815,0.71776921,False,25,3.45418296,0.73811084,False,10,3.52962620,0.52187675,False,12,7.36805008
TXN0000043415,C008000,2024-12-03 05:53:32,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.01347494,14.72000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:14.72"", ""probability_margin:0.03670567"", ""decision_margin_passed""]",0.58509177,True,359,56.24386377,0.62179744,True,85,37.80492775,0.60832250,True,126,41.91580028,0.45031446,True,694,97.85794000
TXN0000219834,C004532,2024-12-03 08:08:26,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,customer_decline,False,0.00113451,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.57191592,True,58,8.97709815,0.59281212,False,3,3.00000000,0.59394664,False,24,3.90270249,0.45257169,False,8,8.00000000
TXN0000026875,C003344,2024-12-03 08:10:02,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.02876961,41.34000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:41.34"", ""probability_margin:0.02876961"", ""decision_margin_passed""]",0.50093269,True,387,66.60326136,0.52970231,True,625,91.91881191,0.49985817,True,50,36.09870729,0.31959066,True,196,56.61961283
TXN0000147242,C007108,2024-12-03 08:29:39,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,allow,False,authentication_required,True,0.02929133,19.88000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:20.1"", ""probability_margin:0.02929133"", ""fallback_ineligible""]",0.57244855,True,362,56.55389812,0.60899580,True,241,49.77543607,0.57970446,True,96,34.06733257,0.45599049,True,512,71.09486331
TXN0000014229,C004173,2024-12-03 09:01:31,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,customer_decline,True,0.02695692,192.78000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:91.83"", ""probability_margin:0.02695692"", ""fallback_ineligible""]",0.65979415,True,387,66.60326136,0.71732324,True,625,91.91881191,0.69036633,True,50,36.09870729,0.50208271,True,196,56.61961283
TXN0000031359,C008223,2024-12-03 09:36:48,payment_link,0.03333333,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00059554,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.49692559,True,172,27.72056966,0.49633005,False,17,16.07278182,0.49045599,True,66,18.92736169,0.39474297,True,211,29.09046962
TXN0000223142,C001469,2024-12-03 10:03:01,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,technical_retryable,True,0.05747902,63.51000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:63.5"", ""probability_margin:0.05747902"", ""decision_margin_passed""]",0.57167417,True,134,25.67475706,0.62915319,True,55,23.54174517,0.57060337,True,69,17.37637634,0.41957930,True,213,29.38877094
TXN0000209840,C009790,2024-12-03 10:51:02,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.03373757,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.47677791,True,172,27.72056966,0.51660907,False,17,16.07278182,0.48287150,True,66,18.92736169,0.33475044,True,211,29.09046962
TXN0000064666,C009691,2024-12-03 11:40:52,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.00668591,,False,"[""customer_opted_out"", ""margin_not_applicable_to_non_allow_decision""]",0.63336247,False,4,1.22950817,0.62667656,False,1,1.00000000,0.59243530,True,25,25.00000000,0.47735924,False,2,1.07397260
TXN0000155310,C007112,2024-12-03 12:05:00,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,customer_decline,False,0.04924643,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.53144801,True,47,47.00000000,0.63114786,False,2,2.00000000,0.58190143,False,21,3.60798899,0.46668601,False,12,3.68852452
TXN0000246675,C005873,2024-12-03 12:09:43,payment_link,0.03333333,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00208938,,False,"[""decision_uncertain"", ""expected_value_margin:4.579660058021545"", ""probability_margin:0.002089381217956543"", ""margin_not_applicable_to_non_allow_decision""]",0.64196473,True,362,56.55389812,0.66029721,True,241,49.77543607,0.66238660,True,96,34.06733257,0.50933319,True,512,71.09486331
TXN0000093003,C009625,2024-12-03 14:36:25,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.00632936,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.56582773,True,47,47.00000000,0.60216457,False,2,2.00000000,0.60849392,False,21,3.60798899,0.45882592,False,12,3.68852452
TXN0000184002,C005438,2024-12-03 14:36:43,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.03392351,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.51119256,True,47,47.00000000,0.60508293,False,2,2.00000000,0.57115942,False,21,3.60798899,0.44668555,False,12,3.68852452
TXN0000120262,C001954,2024-12-03 14:41:25,escalate_to_merchant,0.03333333,1,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.01433885,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.62586838,True,58,8.97709815,0.66621363,False,3,3.00000000,0.68055248,False,24,3.90270249,0.52801824,False,8,8.00000000
TXN0000186567,C000177,2024-12-03 14:50:45,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00111014,,False,"[""decision_uncertain"", ""expected_value_margin:2.7684337496757507"", ""probability_margin:0.0011101365089416504"", ""margin_not_applicable_to_non_allow_decision""]",0.61908603,True,359,56.24386377,0.64542860,True,85,37.80492775,0.64653873,True,126,41.91580028,0.49318039,True,694,97.85794000
TXN0000066843,C005546,2024-12-03 15:51:15,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,customer_decline,False,0.01587176,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.48533142,True,60,8.27440554,0.52014738,False,1,1.00000000,0.50427562,False,46,6.69767366,0.39939058,True,93,13.89845234
TXN0000205025,C009938,2024-12-03 15:58:56,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.02096528,110.04000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:110.04"", ""probability_margin:0.06749225"", ""decision_margin_passed""]",0.55988926,True,387,66.60326136,0.62738150,True,625,91.91881191,0.60641623,True,50,36.09870729,0.39441821,True,196,56.61961283
TXN0000134295,C003410,2024-12-03 16:07:14,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.01650894,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.66057211,True,47,47.00000000,0.70256656,False,2,2.00000000,0.71907550,False,21,3.60798899,0.55849028,False,12,3.68852452
TXN0000049622,C003151,2024-12-03 16:16:53,whatsapp_reminder,0.03333333,0,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.03251666,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60151237,True,58,8.97709815,0.68117452,False,3,3.00000000,0.64865786,False,24,3.90270249,0.52564555,False,8,8.00000000
TXN0000032149,C008573,2024-12-03 16:52:50,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,no_action,stop,False,technical_retryable,False,0.01521766,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.54212046,False,49,7.23938140,0.62219089,False,8,4.29589038,0.60697323,False,23,3.80324523,0.40741509,False,11,2.70552140
TXN0000112919,C009648,2024-12-03 17:33:47,payment_link,0.03333333,1,escalate_to_merchant,0,no_action,stop,False,authentication_required,False,0.01486021,,False,"[""customer_opted_out"", ""margin_not_applicable_to_non_allow_decision""]",0.60709375,False,49,7.23938140,0.64714599,False,8,4.29589038,0.63228577,False,23,3.80324523,0.48766837,False,11,2.70552140
TXN0000008248,C004484,2024-12-03 18:29:10,whatsapp_reminder,0.03333333,1,payment_link,0,no_action,stop,False,authentication_required,False,0.00967062,,False,"[""customer_opted_out"", ""margin_not_applicable_to_non_allow_decision""]",0.52902704,False,11,11.00000000,0.57479781,False,6,1.39509533,0.58446842,False,2,2.00000000,0.42206126,False,1,1.00000000
TXN0000109764,C007302,2024-12-03 19:14:13,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.02155334,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.53457046,True,47,47.00000000,0.62337804,False,2,2.00000000,0.60182470,False,21,3.60798899,0.47631413,False,12,3.68852452
TXN0000068403,C007782,2024-12-03 20:00:42,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.03711712,153.87000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:153.87"", ""probability_margin:0.10264271"", ""decision_margin_passed""]",0.47747254,True,134,25.67475706,0.58011526,True,55,23.54174517,0.54299814,True,69,17.37637634,0.39601305,True,213,29.38877094
TXN0000072714,C002507,2024-12-03 20:14:18,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.00154001,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60679907,True,126,18.74890631,0.64286482,False,9,9.00000000,0.64440483,True,73,15.08078281,0.53642011,True,237,33.53941007
TXN0000126766,C008502,2024-12-03 20:50:37,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.01327851,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.47018477,False,49,7.90577463,0.48346329,False,6,6.00000000,0.46800804,True,63,11.63500628,0.36638942,True,88,12.69429910
TXN0000054466,C009255,2024-12-03 21:05:44,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,customer_decline,False,0.02589667,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.64199311,False,3,3.00000000,0.62593901,False,0,0.00000000,0.66788977,False,19,19.00000000,0.51493531,False,2,1.07397260
TXN0000240241,C003028,2024-12-03 21:11:35,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.03631687,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60973209,True,126,18.74890631,0.66562337,False,9,9.00000000,0.62930650,True,73,15.08078281,0.49710548,True,237,33.53941007
TXN0000142230,C008763,2024-12-03 21:31:28,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.01188815,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.67827594,True,172,27.72056966,0.71532512,False,17,16.07278182,0.72721326,True,66,18.92736169,0.54163891,True,211,29.09046962
TXN0000185580,C000452,2024-12-03 21:31:34,payment_link,0.90000000,1,payment_link,0,payment_link,fallback,True,customer_decline,True,0.00824380,,False,"[""decision_uncertain"", ""expected_value_margin:12.292061805725098"", ""probability_margin:0.008243799209594727"", ""margin_not_applicable_to_non_allow_decision""]",0.56491321,True,387,66.60326136,0.60181254,True,625,91.91881191,0.59356874,True,50,36.09870729,0.42283082,True,196,56.61961283
TXN0000043662,C003167,2024-12-03 21:37:47,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,allow,False,technical_retryable,True,0.01712257,52.33000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:52.33"", ""probability_margin:0.05178499"", ""decision_margin_passed""]",0.68494356,True,362,56.55389812,0.73672855,True,241,49.77543607,0.71960598,True,96,34.06733257,0.55495453,True,512,71.09486331
TXN0000201163,C001620,2024-12-03 21:54:43,whatsapp_reminder,0.03333333,1,escalate_to_merchant,0,payment_link,fallback,True,customer_decline,True,0.01598996,,False,"[""decision_uncertain"", ""expected_value_margin:18.377047419548035"", ""probability_margin:0.015989959239959717"", ""margin_not_applicable_to_non_allow_decision""]",0.58109885,True,362,56.55389812,0.64764076,True,241,49.77543607,0.63165081,True,96,34.06733257,0.42832753,True,512,71.09486331
TXN0000221378,C002376,2024-12-03 21:58:44,retry_payment,0.90000000,1,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.02767271,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.56043810,True,58,8.97709815,0.58704746,False,3,3.00000000,0.61472017,False,24,3.90270249,0.45943788,False,8,8.00000000
TXN0000214047,C007651,2024-12-03 22:48:20,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.02294129,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.55143547,True,126,18.74890631,0.57828838,False,9,9.00000000,0.55534708,True,73,15.08078281,0.42908323,True,237,33.53941007
TXN0000249614,C009026,2024-12-03 22:59:01,escalate_to_merchant,0.03333333,0,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.01018149,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.44675490,True,172,27.72056966,0.51990372,False,17,16.07278182,0.50972223,True,66,18.92736169,0.37640309,True,211,29.09046962
